4.690186480186494,-5.030000000000016
4.699976689976704,-5.080000000000016
4.708018648018662,-5.130000000000017
4.713146853146867,-5.1800000000000175
4.7141958041958185,-5.230000000000016
4.710000000000014,-5.280000000000017
4.710000000000014,-5.330000000000018
4.7141958041958185,-5.380000000000017
4.713146853146867,-5.4300000000000175
4.708018648018662,-5.480000000000018
4.699976689976704,-5.530000000000018
4.690186480186494,-5.580000000000018
4.679813519813534,-5.630000000000018
4.670023310023324,-5.680000000000018
4.661981351981366,-5.730000000000018
4.656853146853161,-5.780000000000019
4.65580419580421,-5.830000000000019
4.660000000000014,-5.8800000000000185
4.660000000000014,-5.930000000000019
4.660000000000014,-5.980000000000019
4.664195804195819,-6.030000000000019
4.663146853146867,-6.08000000000002
4.658018648018662,-6.1300000000000185
4.654172494172508,-6.180000000000019
4.647529137529152,-6.23000000000002
4.630979020979035,-6.28000000000002
4.608018648018662,-6.33000000000002
4.5863403263403395,-6.380000000000019
4.560000000000013,-6.43000000000002
4.537855477855491,-6.48000000000002
4.5193240093240235,-6.530000000000021
4.494382284382298,-6.58000000000002
4.467808857808872,-6.63000000000002
4.43715617715619,-6.680000000000021
4.404172494172507,-6.730000000000022
4.364195804195818,-6.780000000000022
4.323170163170175,-6.834195804195826
4.284009324009337,-6.883146853146874
4.240186480186493,-6.92801864801867
4.199976689976703,-6.974172494172516
4.15801864801866,-7.017529137529159
4.113146853146866,-7.055174825174847
4.064195804195816,-7.085361305361328
4.010000000000012,-7.111701631701654
3.960000000000012,-7.125337995338018
3.9100000000000117,-7.133379953379977
3.860000000000012,-7.130466200466223
3.8100000000000116,-7.112400932400955
3.7600000000000113,-7.0939860139860365
3.710000000000011,-7.073356643356664
3.660000000000011,-7.054009324009346
3.610000000000011,-7.0300000000000225
3.5600000000000103,-7.005990675990697
3.5100000000000104,-6.990839160839183
3.4600000000000106,-6.969160839160861
3.4100000000000104,-6.954009324009347
3.36000000000001,-6.930000000000023
3.31000000000001,-6.905990675990699
3.2600000000000096,-6.890839160839185
3.2100000000000097,-6.869160839160862
3.16000000000001,-6.854009324009346
3.110000000000009,-6.830000000000022
3.0600000000000094,-6.810186480186502
3.0100000000000096,-6.793986013986035
2.960000000000009,-6.771375291375312
2.910000000000009,-6.747132867132887
2.8600000000000088,-6.7124009324009535
2.805804195804204,-6.673123543123564
2.756853146853155,-6.632214452214473
2.7119813519813603,-6.583146853146873
2.670023310023318,-6.534195804195825
2.629813519813528,-6.48000000000002
2.5901864801864884,-6.425804195804216
2.549976689976698,-6.376853146853167
2.5080186480186555,-6.331981351981371
2.4631468531468608,-6.285827505827525
2.4141958041958116,-6.246666666666686
2.3600000000000074,-6.207972027972048
2.310000000000007,-6.176853146853166
2.260000000000007,-6.145617715617735
2.2100000000000066,-6.1202097902098105
2.160000000000007,-6.091771561771582
2.1100000000000065,-6.065081585081605
2.0600000000000067,-6.04072261072263
2.0100000000000064,-6.019277389277407
1.9600000000000062,-5.990722610722629
